step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1280.0,2,3.0,0.12,7.578792204491435,2,21.0,0.4377348653709398,2,21.0
1285.0,2,4.0,0.16666666666666666,7.782156706668835,2,8.0,0.44850001750321444,2,8.0
1290.0,3,19.0,0.6785714285714286,10.048430257128661,3,20.0,0.5969224626253423,3,20.0
1295.0,3,5.0,0.19230769230769232,8.293562267455489,3,16.0,0.4841916509898778,3,16.0
1300.0,7,32.0,1.1428571428571428,8.112658134932628,7,33.0,0.4083203832447853,7,33.0
1305.0,5,19.0,0.7307692307692307,7.335215756425133,5,49.0,0.4374952603583029,5,49.0
1310.0,1,1.0,0.041666666666666664,7.646989242338615,1,26.0,0.42133313157955804,1,26.0
1315.0,3,12.0,0.48,9.73429170882625,3,12.0,0.5708447296843325,3,12.0
1320.0,1,2.0,0.07692307692307693,8.836727652912504,1,8.0,0.566297621445584,1,8.0
1325.0,6,29.0,1.0740740740740742,8.53562957463901,6,29.0,0.5073500924743877,6,29.0
1330.0,3,10.0,0.4166666666666667,7.792219724986677,3,41.0,0.47733038786867443,3,41.0
1335.0,3,7.0,0.3181818181818182,7.083808423739933,3,18.0,0.3680707036918134,3,18.0
1340.0,2,2.0,0.08695652173913043,7.245610389770116,2,16.0,0.4031165307446147,2,16.0
1345.0,7,28.0,1.12,7.588054788824518,7,35.0,0.38569162976061727,7,35.0
1350.0,4,20.0,0.7692307692307693,7.961511485159246,4,48.0,0.4549487478698895,4,48.0
1355.0,0,0.0,0.0,8.188753862330902,0,24.0,0.47536424954721235,0,24.0
1360.0,1,2.0,0.07142857142857142,7.3881602228089855,1,21.0,0.41344284831691286,1,21.0
1365.0,7,25.0,0.9259259259259259,5.4913764543156915,7,44.0,0.23081653028335286,7,44.0
1370.0,8,25.0,0.9259259259259259,4.474584801323214,8,58.0,0.18009270357005694,8,58.0
1375.0,4,12.0,0.48,5.42539970227767,4,55.0,0.24807118910964232,4,55.0
1380.0,1,9.0,0.2903225806451613,9.014034588136616,1,35.0,0.5011255769128348,1,35.0
1385.0,2,19.0,0.6333333333333333,10.051947632306177,2,30.0,0.6502764538275515,2,30.0
1390.0,2,4.0,0.12903225806451613,8.160105591882964,2,13.0,0.5398167624885561,2,13.0
1395.0,8,29.0,0.9666666666666667,7.76935915259563,8,38.0,0.39992071962637504,8,38.0
1400.0,7,24.0,0.8275862068965517,6.4334405252265,7,56.0,0.3143574386071112,7,56.0
1405.0,2,4.0,0.14814814814814814,7.431822789949803,2,40.0,0.3923827855613555,2,40.0
1410.0,1,8.0,0.26666666666666666,9.634951266703014,1,16.0,0.56599616342421,1,16.0
1415.0,2,2.0,0.06896551724137931,8.298047031675761,2,12.0,0.554073849151002,2,12.0
1420.0,6,22.0,0.7096774193548387,7.206428340119803,6,30.0,0.3654399803646184,6,30.0
1425.0,6,17.0,0.5862068965517241,5.903503574941635,6,44.0,0.2839675125836215,6,44.0
1430.0,4,10.0,0.3333333333333333,6.658856809020519,4,43.0,0.3571087712069312,4,43.0
1435.0,2,16.0,0.5714285714285714,7.588012478382742,2,31.0,0.28129566081489243,2,31.0
1440.0,2,26.0,0.9629629629629629,10.409802820476727,2,27.0,0.6047686413889932,2,27.0
1445.0,2,36.0,1.3846153846153846,11.286532488669549,2,36.0,0.7313038307106559,2,36.0
